run	head	dataset	class	image	method	correct	frac	area	conc	peak	pos_share	in_mean	out_mean	conc_pos	conc_neg
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	kernelshap	0	0.0050	0.0085	0.5797	0	1.0000	2.34268e-05	4.05608e-05	0.5797	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	ours:protopnet	0	0.0150	0.0163	0.9158	0	1.0000	0.25517	0.279021	0.9158	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	gradcam	0	0.0227	0.0163	1.3880	0	0.0005	-0.00326322	-0.00233375	0.0000	1.3886
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	integrated_gradients	0	0.0085	0.0163	0.5190	0	1.0000	6.09301e-08	1.18326e-07	0.5190	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	kernelshap	0	0.0064	0.0163	0.3890	0	1.0000	1.66021e-05	4.31177e-05	0.3890	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	ours:protopnet	0	0.0168	0.0140	1.2048	0	1.0000	0.383912	0.317724	1.2048	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	gradcam	0	0.0120	0.0140	0.8613	0	0.0832	-0.0132009	-0.0127706	0.0000	0.9395
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	integrated_gradients	0	0.0437	0.0140	3.1352	0	1.0000	2.16571e-06	6.69903e-07	3.1352	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	kernelshap	0	0.0292	0.0140	2.0952	1	1.0000	0.000730616	0.0003433	2.0952	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	ours:protopnet	0	0.1198	0.0674	1.7772	0	1.0000	0.566815	0.301022	1.7772	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	gradcam	0	0.0223	0.0674	0.3313	0	0.0829	-0.004351	-0.0129805	0.2328	0.3402
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	integrated_gradients	0	0.0576	0.0674	0.8549	0	1.0000	7.64994e-07	9.04184e-07	0.8549	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	kernelshap	0	0.0737	0.0674	1.0931	0	1.0000	0.000541081	0.000491665	1.0931	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	ours:protopnet	0	0.0160	0.0105	1.5206	0	1.0000	0.484529	0.316879	1.5206	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	gradcam	0	0.0054	0.0105	0.5147	0	0.0821	-0.00807908	-0.013171	0.0000	0.5608
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	integrated_gradients	0	0.0356	0.0105	3.3868	0	1.0000	2.10124e-06	6.04675e-07	3.3868	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	kernelshap	0	0.0218	0.0105	2.0679	1	1.0000	0.000714184	0.000341447	2.0679	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	ours:protopnet	0	0.0356	0.0183	1.9426	0	1.0000	0.619362	0.313215	1.9426	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	gradcam	0	0.0044	0.0183	0.2412	0	0.0834	-0.00373069	-0.0130624	0.0002	0.2631
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	integrated_gradients	0	0.0204	0.0183	1.1130	0	1.0000	7.91866e-07	7.09983e-07	1.1130	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	kernelshap	0	0.0124	0.0183	0.6766	0	1.0000	0.000312043	0.000463946	0.6766	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	ours:protopnet	0	0.0164	0.0100	1.6481	0	1.0000	0.525433	0.316731	1.6481	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	gradcam	0	0.0019	0.0100	0.1871	0	0.0819	-0.00282032	-0.0128186	0.0101	0.2029
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	integrated_gradients	0	0.0077	0.0100	0.7716	0	1.0000	5.58639e-07	7.25648e-07	0.7716	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	kernelshap	0	0.0066	0.0100	0.6631	0	1.0000	0.000257677	0.000389915	0.6631	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	ours:protopnet	0	0.0031	0.0044	0.7132	0	1.0000	0.302382	0.424521	0.7132	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	gradcam	0	0.0022	0.0044	0.5027	0	0.6612	-0.0166532	0.0107976	0.0000	1.4836
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	hirescam	0	0.0000	0.0044	0.0000	0	1.0000	0	0.0127809	0.0000	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	integrated_gradients	0	0.0008	0.0044	0.1733	0	1.0000	7.29153e-07	4.2231e-06	0.1733	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	kernelshap	0	0.0015	0.0044	0.3492	0	1.0000	0.000809497	0.00232515	0.3492	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	ours:protopnet	0	0.0049	0.0050	0.9660	0	1.0000	0.409999	0.424505	0.9660	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	gradcam	0	0.0018	0.0050	0.3583	0	0.6441	-0.0102675	0.00909151	0.0227	0.9658
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	hirescam	0	0.0000	0.0050	0.0000	0	1.0000	0	0.0113122	0.0000	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	integrated_gradients	0	0.0033	0.0050	0.6482	0	1.0000	3.05242e-06	4.71779e-06	0.6482	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	kernelshap	0	0.0109	0.0050	2.1715	0	1.0000	0.00475481	0.00217664	2.1715	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	ours:protopnet	0	0.0197	0.0386	0.5094	0	1.0000	0.215075	0.430538	0.5094	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	gradcam	0	0.0369	0.0386	0.9562	0	0.6902	-0.0349844	0.0158804	0.0000	3.0865
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	hirescam	0	0.0000	0.0386	0.0000	0	1.0000	0	0.015643	0.0000	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	integrated_gradients	0	0.0128	0.0386	0.3326	0	1.0000	2.47839e-06	7.65234e-06	0.3326	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	kernelshap	0	0.0202	0.0386	0.5234	0	1.0000	0.00175591	0.00341874	0.5234	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	ours:protopnet	0	0.0329	0.0389	0.8449	0	1.0000	0.356571	0.424696	0.8449	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	gradcam	0	0.0228	0.0389	0.5856	0	0.6927	0.0174457	0.0140937	0.7638	0.1838
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	hirescam	0	0.0000	0.0389	0.0000	0	1.0000	0	0.0159706	0.0000	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	integrated_gradients	0	0.0253	0.0389	0.6498	0	1.0000	4.83992e-06	7.55398e-06	0.6498	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	kernelshap	0	0.0347	0.0389	0.8925	0	1.0000	0.00283657	0.00319198	0.8925	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	ours:protopnet	0	0.0164	0.0223	0.7335	0	1.0000	0.309619	0.424662	0.7335	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	gradcam	0	0.0078	0.0223	0.3493	0	0.6929	-0.0128974	0.0148657	0.0000	1.1375
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	hirescam	0	0.0000	0.0223	0.0000	0	1.0000	0	0.0157287	0.0000	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	integrated_gradients	0	0.0066	0.0223	0.2972	0	1.0000	2.209e-06	7.55163e-06	0.2972	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	kernelshap	0	0.0109	0.0223	0.4869	0	1.0000	0.00152636	0.00317177	0.4869	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	ours:protopnet	0	0.0009	0.0011	0.8448	0	1.0000	0.225944	0.267488	0.8448	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	gradcam	0	0.0013	0.0011	1.1661	0	0.0129	-0.003468	-0.00289687	0.0000	1.1813
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	integrated_gradients	0	0.0006	0.0011	0.5894	0	1.0000	6.34712e-08	1.07745e-07	0.5894	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	kernelshap	0	0.0004	0.0011	0.3437	0	1.0000	1.48487e-05	4.32382e-05	0.3437	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	ours:protopnet	0	0.0028	0.0029	0.9737	0	1.0000	0.260505	0.267564	0.9737	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	gradcam	0	0.0014	0.0029	0.4982	0	0.0130	-0.00151358	-0.00296311	0.0000	0.5048
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	integrated_gradients	0	0.0044	0.0029	1.5484	0	1.0000	2.16941e-07	1.39888e-07	1.5484	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	kernelshap	0	0.0068	0.0029	2.3628	0	1.0000	0.000147278	6.20882e-05	2.3628	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	ours:protopnet	0	0.0012	0.0014	0.8774	0	1.0000	0.234653	0.267486	0.8774	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	gradcam	0	0.0001	0.0014	0.0962	0	0.0127	0.000194089	-0.00292081	6.3527	0.0159
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	integrated_gradients	0	0.0016	0.0014	1.1615	0	1.0000	1.6401e-07	1.41169e-07	1.1615	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	kernelshap	0	0.0012	0.0014	0.8553	0	1.0000	4.99439e-05	5.8407e-05	0.8553	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	ours:protopnet	0	0.0009	0.0010	0.9793	0	1.0000	0.261868	0.267421	0.9793	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	gradcam	0	0.0003	0.0010	0.2882	0	0.0133	0.000865542	-0.00292703	21.6151	0.0000
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	integrated_gradients	0	0.0007	0.0010	0.7188	0	1.0000	6.25503e-08	8.70444e-08	0.7188	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	kernelshap	0	0.0002	0.0010	0.2551	0	1.0000	8.1347e-06	3.19067e-05	0.2551	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	ours:protopnet	0	0.0025	0.0024	1.0359	0	1.0000	0.276893	0.267266	1.0359	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	gradcam	0	0.0023	0.0024	0.9743	0	0.0133	-0.00285942	-0.00285652	0.0000	0.9875
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	integrated_gradients	0	0.0051	0.0024	2.1257	0	1.0000	2.95762e-07	1.3876e-07	2.1257	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	kernelshap	0	0.0055	0.0024	2.3181	0	1.0000	0.000152902	6.57521e-05	2.3181	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	ours:protopnet	0	0.0615	0.0708	0.8697	0	1.0000	0.21191	0.246077	0.8697	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	gradcam	0	0.0251	0.0708	0.3543	0	0.3078	0.00196011	-0.00314944	1.0145	0.0607
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	integrated_gradients	0	0.0060	0.0708	0.0849	0	1.0000	5.18253e-08	6.53032e-07	0.0849	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	kernelshap	0	0.0631	0.0708	0.8923	0	1.0000	0.000484428	0.000547359	0.8923	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	ours:protopnet	0	0.0135	0.0135	1.0019	0	1.0000	0.244162	0.243691	1.0019	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	gradcam	0	0.0042	0.0135	0.3132	0	0.3293	-0.000354273	-0.00259051	0.4038	0.2687
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	integrated_gradients	0	0.0033	0.0135	0.2453	0	1.0000	8.35723e-08	3.44157e-07	0.2453	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	kernelshap	0	0.0098	0.0135	0.7277	0	1.0000	0.000446337	0.000615626	0.7277	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	ours:protopnet	0	0.0129	0.0134	0.9620	0	1.0000	0.234301	0.243687	0.9620	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	gradcam	0	0.0179	0.0134	1.3352	0	0.3298	-0.00997157	-0.00244059	0.0000	1.9924
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	integrated_gradients	0	0.0109	0.0134	0.8109	0	1.0000	2.86732e-07	3.54517e-07	0.8109	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	kernelshap	0	0.0084	0.0134	0.6248	0	1.0000	0.000274229	0.000441148	0.6248	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	ours:protopnet	0	0.0179	0.0185	0.9651	0	1.0000	0.235063	0.243732	0.9651	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	gradcam	0	0.0235	0.0185	1.2661	0	0.3305	-0.00945967	-0.00240168	0.0000	1.8912
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	integrated_gradients	0	0.0128	0.0185	0.6903	0	1.0000	2.59386e-07	3.77964e-07	0.6903	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	kernelshap	0	0.0190	0.0185	1.0245	0	1.0000	0.000519492	0.000506813	1.0245	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	ours:protopnet	0	0.0195	0.0218	0.8962	0	1.0000	0.218362	0.244225	0.8962	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	gradcam	0	0.0106	0.0218	0.4875	0	0.3284	-0.00285268	-0.0025574	0.1608	0.6472
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	integrated_gradients	0	0.0062	0.0218	0.2849	0	1.0000	9.90023e-08	3.53e-07	0.2849	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	kernelshap	0	0.0311	0.0218	1.4273	0	1.0000	0.000660506	0.000458358	1.4273	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	ours:protopnet	0	0.0038	0.0036	1.0405	0	1.0000	0.275791	0.265008	1.0405	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	gradcam	0	0.0010	0.0036	0.2781	0	0.0318	-0.00101151	-0.00342793	0.0164	0.2867
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	integrated_gradients	0	0.0029	0.0036	0.7934	0	1.0000	6.15346e-08	7.76207e-08	0.7934	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0455.jpg	kernelshap	0	0.0019	0.0036	0.5228	0	1.0000	1.81793e-05	3.48318e-05	0.5228	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	ours:protopnet	0	0.0338	0.0312	1.0815	0	1.0000	0.286669	0.264371	1.0815	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	gradcam	0	0.0061	0.0312	0.1966	0	0.0318	0.000130061	-0.00361453	3.6430	0.0836
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	integrated_gradients	0	0.0105	0.0312	0.3348	0	1.0000	4.02373e-08	1.2276e-07	0.3348	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	lime	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0699.jpg	kernelshap	0	0.0171	0.0312	0.5457	0	1.0000	2.5987e-05	4.83149e-05	0.5457	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0773.jpg	ours:protopnet	0	0.0033	0.0033	0.9739	0	1.0000	0.258019	0.264952	0.9739	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0773.jpg	gradcam	0	0.0010	0.0033	0.3050	0	0.0316	-0.00111217	-0.00344327	0.0277	0.3141
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0773.jpg	hirescam	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
A1_convnext_tiny_120ep	protopnet	data	Taenia spp. egg	Taenia spp. egg_0773.jpg	integrated_gradients	0	0.0034	0.0033	1.0191	0	1.0000	6.58296e-08	6.45887e-08	1.0191	nan
